RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P3_C2575_S2_O6	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3203	271015	0	2	1	p325752	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P3_C2575_S2_O6	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3539	271015	0	2	1	p325752	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P3_C2575_S2_O6	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3740	271015	0	2	1	p325752	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P3_C2575_S2_O6	2	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3198	285713	1	1	2	p325752	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P3_C2575_S2_O6	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3555	285713	1	1	2	p325752	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P3_C2575_S2_O6	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3742	285713	1	1	2	p325752	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P3_C2575_S2_O6	3	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3247	294698	1	8	2	p325752	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P3_C2575_S2_O6	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3670	294698	1	8	2	p325752	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P3_C2575_S2_O6	4	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3216	303849	1	2	2	p325752	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P3_C2575_S2_O6	4	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3692	303849	1	2	2	p325752	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P3_C2575_S2_O6	5	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3225	313986	0	3	2	p325752	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P3_C2575_S2_O6	5	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3408	313986	0	3	2	p325752	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P3_C2575_S2_O6	6	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3198	326595	1	5	2	p325752	6	False	R	5	zero2.png	16.png	37.png	zero2.png	31.png	zero2.png	45.png	22.png	6.png	25.png	UNDEFINED	31.png	6
P3_C2575_S2_O6	6	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3604	326595	1	5	2	p325752	6	False	R	5	zero2.png	16.png	37.png	zero2.png	31.png	zero2.png	45.png	22.png	6.png	25.png	UNDEFINED	31.png	6
P3_C2575_S2_O6	7	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3203	337667	0	8	2	p325752	7	False	L	1	26.png	34.png	zero2.png	zero2.png	39.png	3.png	21.png	12.png	zero2.png	26.png	UNDEFINED	19.png	7
P3_C2575_S2_O6	7	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3400	337667	0	8	2	p325752	7	False	L	1	26.png	34.png	zero2.png	zero2.png	39.png	3.png	21.png	12.png	zero2.png	26.png	UNDEFINED	19.png	7
P3_C2575_S2_O6	7	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3788	337667	0	8	2	p325752	7	False	L	1	26.png	34.png	zero2.png	zero2.png	39.png	3.png	21.png	12.png	zero2.png	26.png	UNDEFINED	19.png	7
P3_C2575_S2_O6	8	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3183	349073	1	3	1	p325752	8	False	L	3	9.png	47.png	3.png	37.png	zero2.png	zero2.png	8.png	zero2.png	16.png	3.png	UNDEFINED	44.png	8
P3_C2575_S2_O6	8	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3505	349073	1	3	1	p325752	8	False	L	3	9.png	47.png	3.png	37.png	zero2.png	zero2.png	8.png	zero2.png	16.png	3.png	UNDEFINED	44.png	8
P3_C2575_S2_O6	8	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3769	349073	1	3	1	p325752	8	False	L	3	9.png	47.png	3.png	37.png	zero2.png	zero2.png	8.png	zero2.png	16.png	3.png	UNDEFINED	44.png	8
P3_C2575_S2_O6	9	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3191	358274	0	1	1	p325752	9	False	R	4	45.png	18.png	zero2.png	38.png	37.png	19.png	26.png	zero2.png	zero2.png	17.png	UNDEFINED	38.png	9
P3_C2575_S2_O6	9	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3592	358274	0	1	1	p325752	9	False	R	4	45.png	18.png	zero2.png	38.png	37.png	19.png	26.png	zero2.png	zero2.png	17.png	UNDEFINED	38.png	9
P3_C2575_S2_O6	9	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3847	358274	0	1	1	p325752	9	False	R	4	45.png	18.png	zero2.png	38.png	37.png	19.png	26.png	zero2.png	zero2.png	17.png	UNDEFINED	38.png	9
