RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3374	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4163	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4474	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	5845	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	6996	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	7576	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	8287	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	8813	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	9109	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	11625	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 3]	3	Target_Area	[ 1]	1	LeftSample	11990	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	12341	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	12592	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	14190	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 3]	3	Target_Area	[ 1]	1	LeftSample	14977	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 3]	3	Target_Area	[ 1]	1	LeftSample	15264	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 2]	2	Right_Sample	[ 1]	1	LeftSample	16310	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 2]	2	Right_Sample	16665	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P2_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	18150	2628026	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
