RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P3_C1090_S1_O9	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3202	372357	0	5	1	p310901	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINED	18.png	1
P3_C1090_S1_O9	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3561	372357	0	5	1	p310901	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINED	18.png	1
P3_C1090_S1_O9	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3744	372357	0	5	1	p310901	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINED	18.png	1
P3_C1090_S1_O9	2	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3186	384290	1	5	2	p310901	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINED	30.png	2
P3_C1090_S1_O9	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3585	384290	1	5	2	p310901	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINED	30.png	2
P3_C1090_S1_O9	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3731	384290	1	5	2	p310901	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINED	30.png	2
P3_C1090_S1_O9	3	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3189	392790	0	3	2	p310901	3	False	L	2	zero2.png	39.png	21.png	27.png	16.png	7.png	zero2.png	48.png	zero2.png	39.png	UNDEFINED	31.png	3
P3_C1090_S1_O9	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3585	392790	0	3	2	p310901	3	False	L	2	zero2.png	39.png	21.png	27.png	16.png	7.png	zero2.png	48.png	zero2.png	39.png	UNDEFINED	31.png	3
P3_C1090_S1_O9	4	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3210	404614	1	4	2	p310901	4	False	R	4	zero2.png	zero2.png	13.png	10.png	20.png	44.png	zero2.png	11.png	30.png	1.png	UNDEFINED	10.png	4
P3_C1090_S1_O9	4	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3517	404614	1	4	2	p310901	4	False	R	4	zero2.png	zero2.png	13.png	10.png	20.png	44.png	zero2.png	11.png	30.png	1.png	UNDEFINED	10.png	4
P3_C1090_S1_O9	5	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3085	413448	1	3	2	p310901	5	False	R	3	38.png	32.png	33.png	25.png	zero2.png	2.png	zero2.png	zero2.png	17.png	6.png	UNDEFINED	33.png	5
P3_C1090_S1_O9	5	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3326	413448	1	3	2	p310901	5	False	R	3	38.png	32.png	33.png	25.png	zero2.png	2.png	zero2.png	zero2.png	17.png	6.png	UNDEFINED	33.png	5
P3_C1090_S1_O9	5	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3597	413448	1	3	2	p310901	5	False	R	3	38.png	32.png	33.png	25.png	zero2.png	2.png	zero2.png	zero2.png	17.png	6.png	UNDEFINED	33.png	5
