RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3304	695508	0	2	1	P2_C2575	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P2_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3825	695508	0	2	1	P2_C2575	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P2_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4112	695508	0	2	1	P2_C2575	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P2_C2575_S1_O3	2	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3188	711502	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P2_C2575_S1_O3	2	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3311	711502	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P2_C2575_S1_O3	2	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3371	711502	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P2_C2575_S1_O3	2	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3566	711502	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P2_C2575_S1_O3	2	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3748	711502	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P2_C2575_S1_O3	3	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3074	732026	0	6	1	P2_C2575	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P2_C2575_S1_O3	3	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3267	732026	0	6	1	P2_C2575	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P2_C2575_S1_O3	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3371	732026	0	6	1	P2_C2575	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P2_C2575_S1_O3	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3935	732026	0	6	1	P2_C2575	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P2_C2575_S1_O3	4	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3353	749179	0	5	1	P2_C2575	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P2_C2575_S1_O3	4	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3496	749179	0	5	1	P2_C2575	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
