RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C7525_S3_O6	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3257	191739	1	1	1	4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P4_C7525_S3_O6	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3661	191739	1	1	1	4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P4_C7525_S3_O6	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3883	191739	1	1	1	4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P4_C7525_S3_O6	2	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3118	202038	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINED	20.png	2
P4_C7525_S3_O6	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3292	202038	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINED	20.png	2
P4_C7525_S3_O6	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3618	202038	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINED	20.png	2
P4_C7525_S3_O6	2	[ 3]	3	Target_Area	[ 2]	2	Right_Sample	3988	202038	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINED	20.png	2
P4_C7525_S3_O6	3	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3106	213677	1	2	1	4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINED	2.png	3
P4_C7525_S3_O6	4	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3316	222531	1	6	2	4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINED	29.png	4
P4_C7525_S3_O6	5	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3093	231681	1	5	1	4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINED	21.png	5
P4_C7525_S3_O6	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3237	231681	1	5	1	4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINED	21.png	5
P4_C7525_S3_O6	6	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3197	240932	1	7	2	4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINED	27.png	6
P4_C7525_S3_O6	7	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3027	250184	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINED	49.png	7
P4_C7525_S3_O6	7	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3202	250184	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINED	49.png	7
P4_C7525_S3_O6	7	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3491	250184	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINED	49.png	7
P4_C7525_S3_O6	7	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3709	250184	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINED	49.png	7
P4_C7525_S3_O6	8	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3138	258937	1	6	2	4	8	False	R	6	zero2.png	zero2.png	zero2.png	27.png	38.png	49.png	22.png	50.png	16.png	33.png	UNDEFINED	49.png	8
P4_C7525_S3_O6	8	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3482	258937	1	6	2	4	8	False	R	6	zero2.png	zero2.png	zero2.png	27.png	38.png	49.png	22.png	50.png	16.png	33.png	UNDEFINED	49.png	8
P4_C7525_S3_O6	8	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	4152	258937	1	6	2	4	8	False	R	6	zero2.png	zero2.png	zero2.png	27.png	38.png	49.png	22.png	50.png	16.png	33.png	UNDEFINED	49.png	8
P4_C7525_S3_O6	9	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3314	267954	1	1	1	4	9	False	L	1	24.png	8.png	zero2.png	21.png	zero2.png	31.png	9.png	20.png	zero2.png	24.png	UNDEFINED	26.png	9
P4_C7525_S3_O6	9	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3766	267954	1	1	1	4	9	False	L	1	24.png	8.png	zero2.png	21.png	zero2.png	31.png	9.png	20.png	zero2.png	24.png	UNDEFINED	26.png	9
