RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C9010_S2_O8	1	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3221	206774	1	6	2	P290102	1	False	UNDEFINED	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S2_O8	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3274	218505	0	1	2	P290102	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S2_O8	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3549	218505	0	1	2	P290102	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S2_O8	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3997	218505	0	1	2	P290102	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S2_O8	3	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3222	233051	0	1	2	P290102	3	False	UNDEFINED	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P2_C9010_S2_O8	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3487	233051	0	1	2	P290102	3	False	UNDEFINED	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P2_C9010_S2_O8	4	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3245	242836	1	6	1	P290102	4	False	UNDEFINED	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P2_C9010_S2_O8	5	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3232	251671	0	5	2	P290102	5	False	UNDEFINED	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P2_C9010_S2_O8	5	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3556	251671	0	5	2	P290102	5	False	UNDEFINED	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P2_C9010_S2_O8	6	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3202	264531	0	3	2	P290102	6	False	UNDEFINED	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P2_C9010_S2_O8	6	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3833	264531	0	3	2	P290102	6	False	UNDEFINED	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P2_C9010_S2_O8	7	[ 1]	1	LeftSample	[ 3]	3	Target_Area	4094	276169	1	9	1	P290102	7	False	UNDEFINED	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P2_C9010_S2_O8	7	[ 1]	1	LeftSample	[ 1]	1	LeftSample	5055	276169	1	9	1	P290102	7	False	UNDEFINED	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P2_C9010_S2_O8	8	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3058	286023	1	5	1	P290102	8	False	UNDEFINED	5	33.png	zero2.png	zero2.png	43.png	16.png	25.png	zero2.png	30.png	12.png	16.png	L	1.png	8
P2_C9010_S2_O8	8	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3304	286023	1	5	1	P290102	8	False	UNDEFINED	5	33.png	zero2.png	zero2.png	43.png	16.png	25.png	zero2.png	30.png	12.png	16.png	L	1.png	8
P2_C9010_S2_O8	8	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3731	286023	1	5	1	P290102	8	False	UNDEFINED	5	33.png	zero2.png	zero2.png	43.png	16.png	25.png	zero2.png	30.png	12.png	16.png	L	1.png	8
P2_C9010_S2_O8	9	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3084	295425	1	3	1	P290102	9	False	UNDEFINED	3	24.png	zero2.png	50.png	30.png	28.png	49.png	zero2.png	zero2.png	17.png	50.png	L	36.png	9
P2_C9010_S2_O8	9	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3363	295425	1	3	1	P290102	9	False	UNDEFINED	3	24.png	zero2.png	50.png	30.png	28.png	49.png	zero2.png	zero2.png	17.png	50.png	L	36.png	9
P2_C9010_S2_O8	10	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4298	304543	1	4	1	P290102	10	False	UNDEFINED	4	zero2.png	19.png	22.png	38.png	43.png	zero2.png	zero2.png	5.png	9.png	38.png	L	13.png	10
P2_C9010_S2_O8	11	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3179	314613	1	4	1	P290102	11	False	UNDEFINED	4	27.png	26.png	zero2.png	36.png	49.png	39.png	48.png	zero2.png	zero2.png	36.png	L	29.png	11
P2_C9010_S2_O8	12	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3314	322931	1	3	1	P290102	12	False	UNDEFINED	3	zero2.png	2.png	37.png	13.png	42.png	16.png	zero2.png	17.png	zero2.png	37.png	L	21.png	12
P2_C9010_S2_O8	13	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3253	331814	1	2	1	P290102	13	False	UNDEFINED	2	19.png	10.png	zero2.png	zero2.png	15.png	22.png	31.png	zero2.png	7.png	10.png	L	8.png	13
P2_C9010_S2_O8	14	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4213	341149	1	1	1	P290102	14	False	UNDEFINED	1	49.png	zero2.png	31.png	46.png	zero2.png	8.png	zero2.png	2.png	33.png	49.png	L	13.png	14
