RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P1_C9010_S2_O6	1	190	3259	413	3	Target_Area	3070	P1_C9010_S2_O6.edf	1	6	1	P190101	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P1_C9010_S2_O6	1	194	3553	.	.	.	3360	P1_C9010_S2_O6.edf	1	6	1	P190101	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P1_C9010_S2_O6	1	130	3758	413	3	Target_Area	3629	P1_C9010_S2_O6.edf	1	6	1	P190101	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P1_C9010_S2_O6	1	93	3900	413	3	Target_Area	3808	P1_C9010_S2_O6.edf	1	6	1	P190101	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P1_C9010_S2_O6	1	94	4044	594	1	LeftSample	3951	P1_C9010_S2_O6.edf	1	6	1	P190101	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P1_C9010_S2_O6	1	500	4723	594	1	LeftSample	4223	P1_C9010_S2_O6.edf	1	6	1	P190101	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P1_C9010_S2_O6	2	126	3184	126	3	Target_Area	3059	P1_C9010_S2_O6.edf	1	5	1	P190101	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P1_C9010_S2_O6	2	211	3440	731	1	LeftSample	3230	P1_C9010_S2_O6.edf	1	5	1	P190101	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P1_C9010_S2_O6	2	282	3744	731	1	LeftSample	3463	P1_C9010_S2_O6.edf	1	5	1	P190101	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P1_C9010_S2_O6	2	238	3994	731	1	LeftSample	3756	P1_C9010_S2_O6.edf	1	5	1	P190101	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P1_C9010_S2_O6	3	109	3166	109	3	Target_Area	3058	P1_C9010_S2_O6.edf	1	4	1	P190101	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P1_C9010_S2_O6	3	191	3404	740	1	LeftSample	3214	P1_C9010_S2_O6.edf	1	4	1	P190101	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P1_C9010_S2_O6	3	549	3977	740	1	LeftSample	3428	P1_C9010_S2_O6.edf	1	4	1	P190101	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P1_C9010_S2_O6	4	118	3174	118	3	Target_Area	3057	P1_C9010_S2_O6.edf	1	6	1	P190101	4	False	UNDEFINEDnull	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P1_C9010_S2_O6	4	297	3515	853	1	LeftSample	3219	P1_C9010_S2_O6.edf	1	6	1	P190101	4	False	UNDEFINEDnull	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P1_C9010_S2_O6	4	556	4093	853	1	LeftSample	3537	P1_C9010_S2_O6.edf	1	6	1	P190101	4	False	UNDEFINEDnull	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P1_C9010_S2_O6	5	141	3198	141	3	Target_Area	3058	P1_C9010_S2_O6.edf	0	3	2	P190101	5	False	UNDEFINEDnull	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P1_C9010_S2_O6	5	44	3284	44	1	LeftSample	3241	P1_C9010_S2_O6.edf	0	3	2	P190101	5	False	UNDEFINEDnull	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P1_C9010_S2_O6	5	322	3660	761	2	Right_Sample	3339	P1_C9010_S2_O6.edf	0	3	2	P190101	5	False	UNDEFINEDnull	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P1_C9010_S2_O6	5	439	4110	761	2	Right_Sample	3671	P1_C9010_S2_O6.edf	0	3	2	P190101	5	False	UNDEFINEDnull	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P1_C9010_S2_O6	6	138	3193	165	3	Target_Area	3056	P1_C9010_S2_O6.edf	1	9	1	P190101	6	False	UNDEFINEDnull	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P1_C9010_S2_O6	6	695	3933	695	1	LeftSample	3239	P1_C9010_S2_O6.edf	1	9	1	P190101	6	False	UNDEFINEDnull	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P1_C9010_S2_O6	6	27	4008	165	3	Target_Area	3981	P1_C9010_S2_O6.edf	1	9	1	P190101	6	False	UNDEFINEDnull	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P1_C9010_S2_O6	7	113	3169	113	3	Target_Area	3057	P1_C9010_S2_O6.edf	1	9	1	P190101	7	False	UNDEFINEDnull	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P1_C9010_S2_O6	7	302	3515	743	1	LeftSample	3214	P1_C9010_S2_O6.edf	1	9	1	P190101	7	False	UNDEFINEDnull	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
