RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C7525_S1_O1	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3371	650090	0	8	1	P3	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINED	17.png	1
P4_C7525_S1_O1	2	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3342	665107	0	4	2	P3	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINED	20.png	2
P4_C7525_S1_O1	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3648	665107	0	4	2	P3	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINED	20.png	2
P4_C7525_S1_O1	3	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3232	680404	0	4	2	P3	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINED	2.png	3
P4_C7525_S1_O1	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3468	680404	0	4	2	P3	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINED	2.png	3
P4_C7525_S1_O1	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3835	680404	0	4	2	P3	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINED	2.png	3
P4_C7525_S1_O1	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	4000	680404	0	4	2	P3	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINED	2.png	3
P4_C7525_S1_O1	4	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3206	701045	0	3	1	P3	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINED	29.png	4
P4_C7525_S1_O1	4	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3493	701045	0	3	1	P3	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINED	29.png	4
P4_C7525_S1_O1	4	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3692	701045	0	3	1	P3	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINED	29.png	4
P4_C7525_S1_O1	4	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4006	701045	0	3	1	P3	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINED	29.png	4
P4_C7525_S1_O1	5	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3580	717580	0	2	2	P3	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINED	21.png	5
P4_C7525_S1_O1	5	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3980	717580	0	2	2	P3	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINED	21.png	5
P4_C7525_S1_O1	5	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	4143	717580	0	2	2	P3	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINED	21.png	5
P4_C7525_S1_O1	6	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3202	734462	0	1	1	P3	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINED	27.png	6
P4_C7525_S1_O1	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3572	734462	0	1	1	P3	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINED	27.png	6
P4_C7525_S1_O1	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3719	734462	0	1	1	P3	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINED	27.png	6
