RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C9010_S1_O10	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3286	350018	1	6	1	P4S2	1	False	UNDEFINED	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P4_C9010_S1_O10	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3805	350018	1	6	1	P4S2	1	False	UNDEFINED	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P4_C9010_S1_O10	2	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3178	358778	0	6	2	P4S2	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P4_C9010_S1_O10	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3450	358778	0	6	2	P4S2	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P4_C9010_S1_O10	2	[ 3]	3	Target_Area	[ 2]	2	Right_Sample	3939	358778	0	6	2	P4S2	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P4_C9010_S1_O10	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3216	367863	1	4	1	P4S2	3	False	UNDEFINED	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P4_C9010_S1_O10	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3540	367863	1	4	1	P4S2	3	False	UNDEFINED	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P4_C9010_S1_O10	4	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3214	376229	1	6	1	P4S2	4	False	UNDEFINED	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P4_C9010_S1_O10	4	[ 3]	3	Target_Area	[ 1]	1	LeftSample	3630	376229	1	6	1	P4S2	4	False	UNDEFINED	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P4_C9010_S1_O10	5	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3186	384563	1	6	1	P4S2	5	False	UNDEFINED	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P4_C9010_S1_O10	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3305	384563	1	6	1	P4S2	5	False	UNDEFINED	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P4_C9010_S1_O10	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3443	384563	1	6	1	P4S2	5	False	UNDEFINED	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P4_C9010_S1_O10	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3668	384563	1	6	1	P4S2	5	False	UNDEFINED	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P4_C9010_S1_O10	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3712	394282	1	9	1	P4S2	6	False	UNDEFINED	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P4_C9010_S1_O10	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4071	394282	1	9	1	P4S2	6	False	UNDEFINED	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P4_C9010_S1_O10	7	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3217	403900	1	9	1	P4S2	7	False	UNDEFINED	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P4_C9010_S1_O10	8	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3294	412818	1	5	1	P4S2	8	False	UNDEFINED	5	33.png	zero2.png	zero2.png	43.png	16.png	25.png	zero2.png	30.png	12.png	16.png	L	1.png	8
P4_C9010_S1_O10	8	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4055	412818	1	5	1	P4S2	8	False	UNDEFINED	5	33.png	zero2.png	zero2.png	43.png	16.png	25.png	zero2.png	30.png	12.png	16.png	L	1.png	8
P4_C9010_S1_O10	9	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3686	421821	1	3	1	P4S2	9	False	UNDEFINED	3	24.png	zero2.png	50.png	30.png	28.png	49.png	zero2.png	zero2.png	17.png	50.png	L	36.png	9
P4_C9010_S1_O10	9	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4342	421821	1	3	1	P4S2	9	False	UNDEFINED	3	24.png	zero2.png	50.png	30.png	28.png	49.png	zero2.png	zero2.png	17.png	50.png	L	36.png	9
P4_C9010_S1_O10	10	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3333	430957	1	4	1	P4S2	10	False	UNDEFINED	4	zero2.png	19.png	22.png	38.png	43.png	zero2.png	zero2.png	5.png	9.png	38.png	L	13.png	10
P4_C9010_S1_O10	10	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3564	430957	1	4	1	P4S2	10	False	UNDEFINED	4	zero2.png	19.png	22.png	38.png	43.png	zero2.png	zero2.png	5.png	9.png	38.png	L	13.png	10
P4_C9010_S1_O10	11	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3181	439689	0	2	2	P4S2	11	False	UNDEFINED	4	27.png	26.png	zero2.png	36.png	49.png	39.png	48.png	zero2.png	zero2.png	36.png	L	29.png	11
P4_C9010_S1_O10	11	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3417	439689	0	2	2	P4S2	11	False	UNDEFINED	4	27.png	26.png	zero2.png	36.png	49.png	39.png	48.png	zero2.png	zero2.png	36.png	L	29.png	11
P4_C9010_S1_O10	11	[ 3]	3	Target_Area	[ 2]	2	Right_Sample	3630	439689	0	2	2	P4S2	11	False	UNDEFINED	4	27.png	26.png	zero2.png	36.png	49.png	39.png	48.png	zero2.png	zero2.png	36.png	L	29.png	11
P4_C9010_S1_O10	12	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3049	449692	1	3	1	P4S2	12	False	UNDEFINED	3	zero2.png	2.png	37.png	13.png	42.png	16.png	zero2.png	17.png	zero2.png	37.png	L	21.png	12
P4_C9010_S1_O10	12	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3922	449692	1	3	1	P4S2	12	False	UNDEFINED	3	zero2.png	2.png	37.png	13.png	42.png	16.png	zero2.png	17.png	zero2.png	37.png	L	21.png	12
P4_C9010_S1_O10	12	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4221	449692	1	3	1	P4S2	12	False	UNDEFINED	3	zero2.png	2.png	37.png	13.png	42.png	16.png	zero2.png	17.png	zero2.png	37.png	L	21.png	12
P4_C9010_S1_O10	13	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3056	459027	1	2	1	P4S2	13	False	UNDEFINED	2	19.png	10.png	zero2.png	zero2.png	15.png	22.png	31.png	zero2.png	7.png	10.png	L	8.png	13
P4_C9010_S1_O10	13	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4234	459027	1	2	1	P4S2	13	False	UNDEFINED	2	19.png	10.png	zero2.png	zero2.png	15.png	22.png	31.png	zero2.png	7.png	10.png	L	8.png	13
P4_C9010_S1_O10	14	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3111	469345	1	1	1	P4S2	14	False	UNDEFINED	1	49.png	zero2.png	31.png	46.png	zero2.png	8.png	zero2.png	2.png	33.png	49.png	L	13.png	14
P4_C9010_S1_O10	14	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3279	469345	1	1	1	P4S2	14	False	UNDEFINED	1	49.png	zero2.png	31.png	46.png	zero2.png	8.png	zero2.png	2.png	33.png	49.png	L	13.png	14
P4_C9010_S1_O10	15	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3203	478148	1	1	1	P4S2	15	False	UNDEFINED	1	30.png	zero2.png	42.png	16.png	10.png	23.png	zero2.png	zero2.png	5.png	30.png	L	25.png	15
P4_C9010_S1_O10	16	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3280	487283	1	9	1	P4S2	16	False	UNDEFINED	9	zero2.png	2.png	16.png	36.png	zero2.png	zero2.png	43.png	1.png	48.png	48.png	L	13.png	16
