RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C2575_S1_O5	1	166	3235	166	3	Target_Area	3070	P4_C2575_S1_O5.edf	0	2	1	p4s1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINEDnull	3.png	1
P4_C2575_S1_O5	1	369	3662	778	1	LeftSample	3294	P4_C2575_S1_O5.edf	0	2	1	p4s1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINEDnull	3.png	1
P4_C2575_S1_O5	1	409	4088	778	1	LeftSample	3679	P4_C2575_S1_O5.edf	0	2	1	p4s1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINEDnull	3.png	1
P4_C2575_S1_O5	2	128	3184	128	3	Target_Area	3057	P4_C2575_S1_O5.edf	0	5	1	p4s1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P4_C2575_S1_O5	2	388	3634	722	1	LeftSample	3247	P4_C2575_S1_O5.edf	0	5	1	p4s1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P4_C2575_S1_O5	2	334	3981	722	1	LeftSample	3648	P4_C2575_S1_O5.edf	0	5	1	p4s1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P4_C2575_S1_O5	3	140	3195	140	3	Target_Area	3056	P4_C2575_S1_O5.edf	1	8	2	p4s1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINEDnull	27.png	3
P4_C2575_S1_O5	3	242	3480	751	2	Right_Sample	3239	P4_C2575_S1_O5.edf	1	8	2	p4s1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINEDnull	27.png	3
P4_C2575_S1_O5	3	509	4009	751	2	Right_Sample	3500	P4_C2575_S1_O5.edf	1	8	2	p4s1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINEDnull	27.png	3
P4_C2575_S1_O5	4	164	3221	164	3	Target_Area	3058	P4_C2575_S1_O5.edf	0	9	2	p4s1	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINEDnull	16.png	4
P4_C2575_S1_O5	4	867	4127	867	2	Right_Sample	3260	P4_C2575_S1_O5.edf	0	9	2	p4s1	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINEDnull	16.png	4
P4_C2575_S1_O5	5	138	3194	138	3	Target_Area	3057	P4_C2575_S1_O5.edf	1	5	1	p4s1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINEDnull	31.png	5
P4_C2575_S1_O5	5	170	3420	740	1	LeftSample	3251	P4_C2575_S1_O5.edf	1	5	1	p4s1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINEDnull	31.png	5
P4_C2575_S1_O5	5	570	4009	740	1	LeftSample	3439	P4_C2575_S1_O5.edf	1	5	1	p4s1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINEDnull	31.png	5
P4_C2575_S1_O5	6	156	3212	156	3	Target_Area	3057	P4_C2575_S1_O5.edf	0	6	1	p4s1	6	False	R	5	zero2.png	16.png	37.png	zero2.png	31.png	zero2.png	45.png	22.png	6.png	25.png	UNDEFINEDnull	31.png	6
