RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C7525_S2_O2	1	12	3071	176	3	Target_Area	3060	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	32	3136	176	3	Target_Area	3105	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	132	3282	176	3	Target_Area	3151	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	35	3390	463	1	LeftSample	3356	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	64	3490	463	1	LeftSample	3427	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	36	3547	463	1	LeftSample	3512	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	97	3696	463	1	LeftSample	3600	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	205	3981	463	1	LeftSample	3777	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	1	26	4058	463	1	LeftSample	4033	P4_C7525_S2_O2.edf	1	1	1	p4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S2_O2	2	139	3396	139	3	Target_Area	3258	P4_C7525_S2_O2.edf	1	8	1	p4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S2_O2	2	43	3638	577	1	LeftSample	3596	P4_C7525_S2_O2.edf	1	8	1	p4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S2_O2	2	133	3821	577	1	LeftSample	3689	P4_C7525_S2_O2.edf	1	8	1	p4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S2_O2	2	279	4140	577	1	LeftSample	3862	P4_C7525_S2_O2.edf	1	8	1	p4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S2_O2	2	27	4177	577	1	LeftSample	4151	P4_C7525_S2_O2.edf	1	8	1	p4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S2_O2	2	61	4318	577	1	LeftSample	4258	P4_C7525_S2_O2.edf	1	8	1	p4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S2_O2	2	34	4467	577	1	LeftSample	4434	P4_C7525_S2_O2.edf	1	8	1	p4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S2_O2	3	106	3161	233	3	Target_Area	3056	P4_C7525_S2_O2.edf	1	2	2	p4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S2_O2	3	99	3280	233	3	Target_Area	3182	P4_C7525_S2_O2.edf	1	2	2	p4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S2_O2	3	28	3329	233	3	Target_Area	3302	P4_C7525_S2_O2.edf	1	2	2	p4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S2_O2	3	213	3601	651	2	Right_Sample	3389	P4_C7525_S2_O2.edf	1	2	2	p4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S2_O2	3	120	3766	651	2	Right_Sample	3647	P4_C7525_S2_O2.edf	1	2	2	p4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S2_O2	3	118	3945	651	2	Right_Sample	3828	P4_C7525_S2_O2.edf	1	2	2	p4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S2_O2	3	200	4159	651	2	Right_Sample	3959	P4_C7525_S2_O2.edf	1	2	2	p4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S2_O2	4	158	3214	158	3	Target_Area	3057	P4_C7525_S2_O2.edf	1	6	2	p4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P4_C7525_S2_O2	4	88	3364	715	2	Right_Sample	3277	P4_C7525_S2_O2.edf	1	6	2	p4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P4_C7525_S2_O2	4	227	3610	715	2	Right_Sample	3384	P4_C7525_S2_O2.edf	1	6	2	p4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P4_C7525_S2_O2	4	358	3981	715	2	Right_Sample	3624	P4_C7525_S2_O2.edf	1	6	2	p4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P4_C7525_S2_O2	4	42	4059	715	2	Right_Sample	4017	P4_C7525_S2_O2.edf	1	6	2	p4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P4_C7525_S2_O2	5	164	3221	164	3	Target_Area	3058	P4_C7525_S2_O2.edf	0	2	2	p4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S2_O2	5	102	3385	668	2	Right_Sample	3284	P4_C7525_S2_O2.edf	0	2	2	p4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S2_O2	5	166	3568	668	2	Right_Sample	3403	P4_C7525_S2_O2.edf	0	2	2	p4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S2_O2	5	203	3811	668	2	Right_Sample	3609	P4_C7525_S2_O2.edf	0	2	2	p4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S2_O2	5	197	4042	668	2	Right_Sample	3846	P4_C7525_S2_O2.edf	0	2	2	p4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S2_O2	6	92	3148	194	3	Target_Area	3057	P4_C7525_S2_O2.edf	0	6	1	p4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S2_O2	6	102	3256	194	3	Target_Area	3155	P4_C7525_S2_O2.edf	0	6	1	p4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S2_O2	6	185	3537	386	1	LeftSample	3353	P4_C7525_S2_O2.edf	0	6	1	p4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S2_O2	6	137	3728	386	1	LeftSample	3592	P4_C7525_S2_O2.edf	0	6	1	p4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S2_O2	6	23	3772	386	1	LeftSample	3750	P4_C7525_S2_O2.edf	0	6	1	p4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S2_O2	6	41	4037	386	1	LeftSample	3997	P4_C7525_S2_O2.edf	0	6	1	p4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S2_O2	7	78	4159	342	2	Right_Sample	4082	P4_C7525_S2_O2.edf	0	3	2	p4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINEDnull	49.png	7
P4_C7525_S2_O2	7	102	4305	342	2	Right_Sample	4204	P4_C7525_S2_O2.edf	0	3	2	p4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINEDnull	49.png	7
P4_C7525_S2_O2	7	162	4509	342	2	Right_Sample	4348	P4_C7525_S2_O2.edf	0	3	2	p4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINEDnull	49.png	7
