RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C1090_S2_O10	1	205	3269	205	3	Target_Area	3065	P2_C1090_S2_O10.edf	0	1	1	P2C10902	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINEDnull	18.png	1
P2_C1090_S2_O10	1	468	3779	766	1	LeftSample	3312	P2_C1090_S2_O10.edf	0	1	1	P2C10902	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINEDnull	18.png	1
P2_C1090_S2_O10	1	298	4100	766	1	LeftSample	3802	P2_C1090_S2_O10.edf	0	1	1	P2C10902	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINEDnull	18.png	1
P2_C1090_S2_O10	2	2275	5355	3127	2	Right_Sample	3081	P2_C1090_S2_O10.edf	1	5	2	P2C10902	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINEDnull	30.png	2
P2_C1090_S2_O10	2	388	5962	3127	2	Right_Sample	5575	P2_C1090_S2_O10.edf	1	5	2	P2C10902	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINEDnull	30.png	2
P2_C1090_S2_O10	2	464	6449	3127	2	Right_Sample	5985	P2_C1090_S2_O10.edf	1	5	2	P2C10902	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINEDnull	30.png	2
P2_C1090_S2_O10	3	189	3272	963	2	Right_Sample	3084	P2_C1090_S2_O10.edf	0	3	2	P2C10902	3	False	L	2	zero2.png	39.png	21.png	27.png	16.png	7.png	zero2.png	48.png	zero2.png	39.png	UNDEFINEDnull	31.png	3
P2_C1090_S2_O10	3	774	4076	963	2	Right_Sample	3302	P2_C1090_S2_O10.edf	0	3	2	P2C10902	3	False	L	2	zero2.png	39.png	21.png	27.png	16.png	7.png	zero2.png	48.png	zero2.png	39.png	UNDEFINEDnull	31.png	3
P2_C1090_S2_O10	4	28	3085	28	3	Target_Area	3058	P2_C1090_S2_O10.edf	0	3	1	P2C10902	4	False	R	4	zero2.png	zero2.png	13.png	10.png	20.png	44.png	zero2.png	11.png	30.png	1.png	UNDEFINEDnull	10.png	4
P2_C1090_S2_O10	4	309	3427	831	1	LeftSample	3119	P2_C1090_S2_O10.edf	0	3	1	P2C10902	4	False	R	4	zero2.png	zero2.png	13.png	10.png	20.png	44.png	zero2.png	11.png	30.png	1.png	UNDEFINEDnull	10.png	4
