RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C9010_S1_O10	1	220	3285	220	3	Target_Area	3066	P4_C9010_S1_O10.edf	1	6	1	P4S2	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P4_C9010_S1_O10	1	469	3804	763	1	LeftSample	3336	P4_C9010_S1_O10.edf	1	6	1	P4S2	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P4_C9010_S1_O10	1	294	4118	763	1	LeftSample	3824	P4_C9010_S1_O10.edf	1	6	1	P4S2	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P4_C9010_S1_O10	2	121	3177	121	3	Target_Area	3057	P4_C9010_S1_O10.edf	0	6	2	P4S2	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P4_C9010_S1_O10	2	224	3449	395	2	Right_Sample	3226	P4_C9010_S1_O10.edf	0	6	2	P4S2	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P4_C9010_S1_O10	2	171	3938	395	2	Right_Sample	3768	P4_C9010_S1_O10.edf	0	6	2	P4S2	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P4_C9010_S1_O10	3	159	3215	691	1	LeftSample	3057	P4_C9010_S1_O10.edf	1	4	1	P4S2	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P4_C9010_S1_O10	3	297	3539	691	1	LeftSample	3243	P4_C9010_S1_O10.edf	1	4	1	P4S2	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P4_C9010_S1_O10	3	235	4009	691	1	LeftSample	3774	P4_C9010_S1_O10.edf	1	4	1	P4S2	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P4_C9010_S1_O10	4	156	3213	156	3	Target_Area	3058	P4_C9010_S1_O10.edf	1	6	1	P4S2	4	False	UNDEFINEDnull	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
