RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C7525_S2_O2	1	212	3271	212	3	Target_Area	3060	P2_C7525_S2_O2.edf	1	1	1	P2C75252	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S2_O2	1	437	3750	833	1	LeftSample	3314	P2_C7525_S2_O2.edf	1	1	1	P2C75252	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S2_O2	1	396	4179	833	1	LeftSample	3783	P2_C7525_S2_O2.edf	1	1	1	P2C75252	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S2_O2	2	210	3267	210	3	Target_Area	3058	P2_C7525_S2_O2.edf	1	8	1	P2C75252	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P2_C7525_S2_O2	2	286	3602	744	1	LeftSample	3317	P2_C7525_S2_O2.edf	1	8	1	P2C75252	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P2_C7525_S2_O2	2	458	4093	744	1	LeftSample	3635	P2_C7525_S2_O2.edf	1	8	1	P2C75252	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P2_C7525_S2_O2	3	131	3188	131	3	Target_Area	3058	P2_C7525_S2_O2.edf	1	2	1	P2C75252	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P2_C7525_S2_O2	3	779	4010	779	1	LeftSample	3231	P2_C7525_S2_O2.edf	1	2	1	P2C75252	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P2_C7525_S2_O2	4	244	3300	356	3	Target_Area	3057	P2_C7525_S2_O2.edf	0	5	1	P2C75252	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P2_C7525_S2_O2	4	112	3454	356	3	Target_Area	3343	P2_C7525_S2_O2.edf	0	5	1	P2C75252	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P2_C7525_S2_O2	4	774	4260	774	1	LeftSample	3486	P2_C7525_S2_O2.edf	0	5	1	P2C75252	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P2_C7525_S2_O2	5	213	3270	213	3	Target_Area	3058	P2_C7525_S2_O2.edf	1	5	1	P2C75252	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P2_C7525_S2_O2	5	760	4077	760	1	LeftSample	3317	P2_C7525_S2_O2.edf	1	5	1	P2C75252	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
