RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P1_C2575_S1_O3	1	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3100	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3414	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3512	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3614	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3825	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3903	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4094	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4235	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4339	235999	0	2	1	P1S1	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P1_C2575_S1_O3	2	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3071	249306	1	1	2	P1S1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P1_C2575_S1_O3	2	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3251	249306	1	1	2	P1S1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P1_C2575_S1_O3	2	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3317	249306	1	1	2	P1S1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P1_C2575_S1_O3	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3586	249306	1	1	2	P1S1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P1_C2575_S1_O3	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3887	249306	1	1	2	P1S1	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P1_C2575_S1_O3	3	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3273	258958	0	3	1	P1S1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P1_C2575_S1_O3	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3718	258958	0	3	1	P1S1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P1_C2575_S1_O3	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3780	258958	0	3	1	P1S1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P1_C2575_S1_O3	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4073	258958	0	3	1	P1S1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P1_C2575_S1_O3	3	[ 3]	3	Target_Area	[ 1]	1	LeftSample	4239	258958	0	3	1	P1S1	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P1_C2575_S1_O3	4	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3275	278029	1	2	2	P1S1	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P1_C2575_S1_O3	4	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3539	278029	1	2	2	P1S1	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P1_C2575_S1_O3	4	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3811	278029	1	2	2	P1S1	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P1_C2575_S1_O3	5	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3227	287430	1	5	1	P1S1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P1_C2575_S1_O3	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3439	287430	1	5	1	P1S1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P1_C2575_S1_O3	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3515	287430	1	5	1	P1S1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P1_C2575_S1_O3	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3604	287430	1	5	1	P1S1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P1_C2575_S1_O3	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3668	287430	1	5	1	P1S1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P1_C2575_S1_O3	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3819	287430	1	5	1	P1S1	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
P1_C2575_S1_O3	6	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3208	296216	0	9	1	P1S1	6	False	R	5	zero2.png	16.png	37.png	zero2.png	31.png	zero2.png	45.png	22.png	6.png	25.png	UNDEFINED	31.png	6
P1_C2575_S1_O3	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3614	296216	0	9	1	P1S1	6	False	R	5	zero2.png	16.png	37.png	zero2.png	31.png	zero2.png	45.png	22.png	6.png	25.png	UNDEFINED	31.png	6
P1_C2575_S1_O3	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3786	296216	0	9	1	P1S1	6	False	R	5	zero2.png	16.png	37.png	zero2.png	31.png	zero2.png	45.png	22.png	6.png	25.png	UNDEFINED	31.png	6
P1_C2575_S1_O3	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3841	296216	0	9	1	P1S1	6	False	R	5	zero2.png	16.png	37.png	zero2.png	31.png	zero2.png	45.png	22.png	6.png	25.png	UNDEFINED	31.png	6
