RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C7525_S3_O6	1	188	3256	188	3	Target_Area	3069	P4_C7525_S3_O6.edf	1	1	1	4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S3_O6	1	350	3660	557	1	LeftSample	3311	P4_C7525_S3_O6.edf	1	1	1	4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S3_O6	1	207	3882	557	1	LeftSample	3676	P4_C7525_S3_O6.edf	1	1	1	4	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P4_C7525_S3_O6	2	60	3117	131	3	Target_Area	3058	P4_C7525_S3_O6.edf	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S3_O6	2	130	3291	783	2	Right_Sample	3162	P4_C7525_S3_O6.edf	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S3_O6	2	298	3617	783	2	Right_Sample	3320	P4_C7525_S3_O6.edf	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S3_O6	2	355	3987	783	2	Right_Sample	3633	P4_C7525_S3_O6.edf	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S3_O6	2	71	4110	131	3	Target_Area	4039	P4_C7525_S3_O6.edf	0	3	2	4	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P4_C7525_S3_O6	3	47	3105	47	3	Target_Area	3059	P4_C7525_S3_O6.edf	1	2	1	4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S3_O6	3	778	3944	778	1	LeftSample	3166	P4_C7525_S3_O6.edf	1	2	1	4	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P4_C7525_S3_O6	4	143	3315	143	3	Target_Area	3173	P4_C7525_S3_O6.edf	1	6	2	4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P4_C7525_S3_O6	4	776	4142	776	2	Right_Sample	3366	P4_C7525_S3_O6.edf	1	6	2	4	4	False	R	6	zero2.png	28.png	6.png	zero2.png	12.png	29.png	zero2.png	2.png	40.png	44.png	UNDEFINEDnull	29.png	4
P4_C7525_S3_O6	5	36	3092	36	3	Target_Area	3057	P4_C7525_S3_O6.edf	1	5	1	4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S3_O6	5	96	3236	855	1	LeftSample	3141	P4_C7525_S3_O6.edf	1	5	1	4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S3_O6	5	759	4026	855	1	LeftSample	3267	P4_C7525_S3_O6.edf	1	5	1	4	5	False	L	5	14.png	36.png	38.png	zero2.png	40.png	zero2.png	50.png	zero2.png	7.png	40.png	UNDEFINEDnull	21.png	5
P4_C7525_S3_O6	6	139	3196	139	3	Target_Area	3058	P4_C7525_S3_O6.edf	1	7	2	4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S3_O6	6	865	4110	865	2	Right_Sample	3245	P4_C7525_S3_O6.edf	1	7	2	4	6	False	R	7	5.png	zero2.png	zero2.png	zero2.png	19.png	47.png	27.png	2.png	34.png	39.png	UNDEFINEDnull	27.png	6
P4_C7525_S3_O6	7	133	3201	133	3	Target_Area	3069	P4_C7525_S3_O6.edf	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINEDnull	49.png	7
P4_C7525_S3_O6	7	250	3490	740	1	LeftSample	3241	P4_C7525_S3_O6.edf	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINEDnull	49.png	7
P4_C7525_S3_O6	7	200	3708	740	1	LeftSample	3509	P4_C7525_S3_O6.edf	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINEDnull	49.png	7
P4_C7525_S3_O6	7	290	4010	740	1	LeftSample	3720	P4_C7525_S3_O6.edf	1	4	1	4	7	False	L	4	zero2.png	25.png	17.png	29.png	8.png	zero2.png	zero2.png	48.png	40.png	29.png	UNDEFINEDnull	49.png	7
P4_C7525_S3_O6	8	287	3481	1042	2	Right_Sample	3195	P4_C7525_S3_O6.edf	1	6	2	4	8	False	R	6	zero2.png	zero2.png	zero2.png	27.png	38.png	49.png	22.png	50.png	16.png	33.png	UNDEFINEDnull	49.png	8
