RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C9010_S1_O7	1	56	3228	232	3	Target_Area	3173	P2_C9010_S1_O7.edf	1	6	2	P2_S1	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S1_O7	1	176	3417	232	3	Target_Area	3242	P2_C9010_S1_O7.edf	1	6	2	P2_S1	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S1_O7	1	270	3726	745	2	Right_Sample	3457	P2_C9010_S1_O7.edf	1	6	2	P2_S1	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S1_O7	1	475	4225	745	2	Right_Sample	3750	P2_C9010_S1_O7.edf	1	6	2	P2_S1	1	False	UNDEFINEDnull	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S1_O7	2	137	3200	137	3	Target_Area	3064	P2_C9010_S1_O7.edf	0	1	1	P2_S1	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S1_O7	2	363	3607	735	1	LeftSample	3245	P2_C9010_S1_O7.edf	0	1	1	P2_S1	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S1_O7	2	372	4015	735	1	LeftSample	3643	P2_C9010_S1_O7.edf	0	1	1	P2_S1	2	False	UNDEFINEDnull	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S1_O7	3	187	3245	954	1	LeftSample	3059	P2_C9010_S1_O7.edf	1	4	1	P2_S1	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P2_C9010_S1_O7	3	767	4045	954	1	LeftSample	3278	P2_C9010_S1_O7.edf	1	4	1	P2_S1	3	False	UNDEFINEDnull	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P2_C9010_S1_O7	4	2873	5939	3394	1	LeftSample	3067	P2_C9010_S1_O7.edf	1	6	1	P2_S1	4	False	UNDEFINEDnull	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P2_C9010_S1_O7	4	187	6161	3394	1	LeftSample	5975	P2_C9010_S1_O7.edf	1	6	1	P2_S1	4	False	UNDEFINEDnull	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P2_C9010_S1_O7	4	334	6741	3394	1	LeftSample	6407	P2_C9010_S1_O7.edf	1	6	1	P2_S1	4	False	UNDEFINEDnull	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P2_C9010_S1_O7	5	187	3256	953	1	LeftSample	3070	P2_C9010_S1_O7.edf	1	6	1	P2_S1	5	False	UNDEFINEDnull	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P2_C9010_S1_O7	5	766	4056	953	1	LeftSample	3290	P2_C9010_S1_O7.edf	1	6	1	P2_S1	5	False	UNDEFINEDnull	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P2_C9010_S1_O7	6	4	3064	749	1	LeftSample	3061	P2_C9010_S1_O7.edf	1	9	1	P2_S1	6	False	UNDEFINEDnull	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P2_C9010_S1_O7	6	402	3481	749	1	LeftSample	3080	P2_C9010_S1_O7.edf	1	9	1	P2_S1	6	False	UNDEFINEDnull	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P2_C9010_S1_O7	6	343	3846	749	1	LeftSample	3503	P2_C9010_S1_O7.edf	1	9	1	P2_S1	6	False	UNDEFINEDnull	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P2_C9010_S1_O7	7	20	3088	20	3	Target_Area	3069	P2_C9010_S1_O7.edf	1	9	1	P2_S1	7	False	UNDEFINEDnull	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P2_C9010_S1_O7	7	214	3351	736	1	LeftSample	3138	P2_C9010_S1_O7.edf	1	9	1	P2_S1	7	False	UNDEFINEDnull	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P2_C9010_S1_O7	7	130	3486	736	1	LeftSample	3357	P2_C9010_S1_O7.edf	1	9	1	P2_S1	7	False	UNDEFINEDnull	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
