RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C2575_S1_O3	1	234	3303	234	3	Target_Area	3070	P2_C2575_S1_O3.edf	0	2	1	P2_C2575	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINEDnull	3.png	1
P2_C2575_S1_O3	1	471	3824	820	1	LeftSample	3354	P2_C2575_S1_O3.edf	0	2	1	P2_C2575	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINEDnull	3.png	1
P2_C2575_S1_O3	1	254	4111	820	1	LeftSample	3858	P2_C2575_S1_O3.edf	0	2	1	P2_C2575	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINEDnull	3.png	1
P2_C2575_S1_O3	1	95	4222	820	1	LeftSample	4127	P2_C2575_S1_O3.edf	0	2	1	P2_C2575	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINEDnull	3.png	1
P2_C2575_S1_O3	2	131	3187	131	3	Target_Area	3057	P2_C2575_S1_O3.edf	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P2_C2575_S1_O3	2	68	3310	684	1	LeftSample	3243	P2_C2575_S1_O3.edf	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P2_C2575_S1_O3	2	27	3370	684	1	LeftSample	3344	P2_C2575_S1_O3.edf	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P2_C2575_S1_O3	2	188	3565	684	1	LeftSample	3378	P2_C2575_S1_O3.edf	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P2_C2575_S1_O3	2	139	3747	684	1	LeftSample	3609	P2_C2575_S1_O3.edf	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P2_C2575_S1_O3	2	262	4026	684	1	LeftSample	3764	P2_C2575_S1_O3.edf	0	9	1	P2_C2575	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINEDnull	43.png	2
P2_C2575_S1_O3	3	17	3073	192	3	Target_Area	3057	P2_C2575_S1_O3.edf	0	6	1	P2_C2575	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINEDnull	27.png	3
P2_C2575_S1_O3	3	175	3266	192	3	Target_Area	3092	P2_C2575_S1_O3.edf	0	6	1	P2_C2575	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINEDnull	27.png	3
P2_C2575_S1_O3	3	46	3370	753	1	LeftSample	3325	P2_C2575_S1_O3.edf	0	6	1	P2_C2575	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINEDnull	27.png	3
