RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P4_C1090_S2_O13	1	249	3305	249	3	Target_Area	3057	P4_C1090_S2_O13.edf	0	3	1	p4s2	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINEDnull	18.png	1
P4_C1090_S2_O13	1	424	3787	764	1	LeftSample	3364	P4_C1090_S2_O13.edf	0	3	1	p4s2	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINEDnull	18.png	1
P4_C1090_S2_O13	1	340	4142	764	1	LeftSample	3802	P4_C1090_S2_O13.edf	0	3	1	p4s2	1	False	R	4	39.png	zero2.png	6.png	18.png	zero2.png	30.png	27.png	zero2.png	48.png	35.png	UNDEFINEDnull	18.png	1
P4_C1090_S2_O13	2	177	3233	177	3	Target_Area	3057	P4_C1090_S2_O13.edf	1	5	2	p4s2	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINEDnull	30.png	2
P4_C1090_S2_O13	2	680	3968	680	2	Right_Sample	3289	P4_C1090_S2_O13.edf	1	5	2	p4s2	2	False	R	5	40.png	50.png	zero2.png	zero2.png	30.png	zero2.png	22.png	6.png	42.png	10.png	UNDEFINEDnull	30.png	2
P4_C1090_S2_O13	3	161	3218	161	3	Target_Area	3058	P4_C1090_S2_O13.edf	0	6	2	p4s2	3	False	L	2	zero2.png	39.png	21.png	27.png	16.png	7.png	zero2.png	48.png	zero2.png	39.png	UNDEFINEDnull	31.png	3
P4_C1090_S2_O13	3	395	3666	395	2	Right_Sample	3272	P4_C1090_S2_O13.edf	0	6	2	p4s2	3	False	L	2	zero2.png	39.png	21.png	27.png	16.png	7.png	zero2.png	48.png	zero2.png	39.png	UNDEFINEDnull	31.png	3
P4_C1090_S2_O13	4	214	3271	214	3	Target_Area	3058	P4_C1090_S2_O13.edf	1	4	2	p4s2	4	False	R	4	zero2.png	zero2.png	13.png	10.png	20.png	44.png	zero2.png	11.png	30.png	1.png	UNDEFINEDnull	10.png	4
P4_C1090_S2_O13	4	779	4110	779	2	Right_Sample	3331	P4_C1090_S2_O13.edf	1	4	2	p4s2	4	False	R	4	zero2.png	zero2.png	13.png	10.png	20.png	44.png	zero2.png	11.png	30.png	1.png	UNDEFINEDnull	10.png	4
P4_C1090_S2_O13	5	302	3358	302	3	Target_Area	3057	P4_C1090_S2_O13.edf	1	3	2	p4s2	5	False	R	3	38.png	32.png	33.png	25.png	zero2.png	2.png	zero2.png	zero2.png	17.png	6.png	UNDEFINEDnull	33.png	5
P4_C1090_S2_O13	5	702	4124	753	2	Right_Sample	3423	P4_C1090_S2_O13.edf	1	3	2	p4s2	5	False	R	3	38.png	32.png	33.png	25.png	zero2.png	2.png	zero2.png	zero2.png	17.png	6.png	UNDEFINEDnull	33.png	5
P4_C1090_S2_O13	5	51	4192	753	2	Right_Sample	4141	P4_C1090_S2_O13.edf	1	3	2	p4s2	5	False	R	3	38.png	32.png	33.png	25.png	zero2.png	2.png	zero2.png	zero2.png	17.png	6.png	UNDEFINEDnull	33.png	5
P4_C1090_S2_O13	6	132	3188	132	3	Target_Area	3057	P4_C1090_S2_O13.edf	1	3	2	p4s2	6	False	R	3	zero2.png	19.png	42.png	33.png	3.png	9.png	zero2.png	zero2.png	12.png	21.png	UNDEFINEDnull	42.png	6
P4_C1090_S2_O13	6	767	4009	767	2	Right_Sample	3242	P4_C1090_S2_O13.edf	1	3	2	p4s2	6	False	R	3	zero2.png	19.png	42.png	33.png	3.png	9.png	zero2.png	zero2.png	12.png	21.png	UNDEFINEDnull	42.png	6
P4_C1090_S2_O13	7	140	3197	140	3	Target_Area	3058	P4_C1090_S2_O13.edf	1	8	2	p4s2	7	False	R	8	zero2.png	47.png	zero2.png	43.png	40.png	27.png	zero2.png	28.png	24.png	8.png	UNDEFINEDnull	28.png	7
P4_C1090_S2_O13	7	337	3588	757	2	Right_Sample	3252	P4_C1090_S2_O13.edf	1	8	2	p4s2	7	False	R	8	zero2.png	47.png	zero2.png	43.png	40.png	27.png	zero2.png	28.png	24.png	8.png	UNDEFINEDnull	28.png	7
P4_C1090_S2_O13	7	420	4026	757	2	Right_Sample	3606	P4_C1090_S2_O13.edf	1	8	2	p4s2	7	False	R	8	zero2.png	47.png	zero2.png	43.png	40.png	27.png	zero2.png	28.png	24.png	8.png	UNDEFINEDnull	28.png	7
P4_C1090_S2_O13	8	29	3090	29	3	Target_Area	3062	P4_C1090_S2_O13.edf	1	6	2	p4s2	8	False	R	6	zero2.png	zero2.png	35.png	zero2.png	29.png	23.png	11.png	30.png	13.png	16.png	UNDEFINEDnull	23.png	8
P4_C1090_S2_O13	8	277	3635	560	2	Right_Sample	3359	P4_C1090_S2_O13.edf	1	6	2	p4s2	8	False	R	6	zero2.png	zero2.png	35.png	zero2.png	29.png	23.png	11.png	30.png	13.png	16.png	UNDEFINEDnull	23.png	8
P4_C1090_S2_O13	8	41	3681	560	2	Right_Sample	3641	P4_C1090_S2_O13.edf	1	6	2	p4s2	8	False	R	6	zero2.png	zero2.png	35.png	zero2.png	29.png	23.png	11.png	30.png	13.png	16.png	UNDEFINEDnull	23.png	8
P4_C1090_S2_O13	8	115	3980	560	2	Right_Sample	3866	P4_C1090_S2_O13.edf	1	6	2	p4s2	8	False	R	6	zero2.png	zero2.png	35.png	zero2.png	29.png	23.png	11.png	30.png	13.png	16.png	UNDEFINEDnull	23.png	8
P4_C1090_S2_O13	8	127	4127	560	2	Right_Sample	4000	P4_C1090_S2_O13.edf	1	6	2	p4s2	8	False	R	6	zero2.png	zero2.png	35.png	zero2.png	29.png	23.png	11.png	30.png	13.png	16.png	UNDEFINEDnull	23.png	8
P4_C1090_S2_O13	9	16	3071	149	3	Target_Area	3056	P4_C1090_S2_O13.edf	1	8	2	p4s2	9	False	R	8	17.png	zero2.png	zero2.png	44.png	zero2.png	50.png	2.png	32.png	36.png	24.png	UNDEFINEDnull	32.png	9
P4_C1090_S2_O13	9	133	3235	149	3	Target_Area	3103	P4_C1090_S2_O13.edf	1	8	2	p4s2	9	False	R	8	17.png	zero2.png	zero2.png	44.png	zero2.png	50.png	2.png	32.png	36.png	24.png	UNDEFINEDnull	32.png	9
P4_C1090_S2_O13	9	506	3789	635	2	Right_Sample	3284	P4_C1090_S2_O13.edf	1	8	2	p4s2	9	False	R	8	17.png	zero2.png	zero2.png	44.png	zero2.png	50.png	2.png	32.png	36.png	24.png	UNDEFINEDnull	32.png	9
P4_C1090_S2_O13	9	129	4159	635	2	Right_Sample	4030	P4_C1090_S2_O13.edf	1	8	2	p4s2	9	False	R	8	17.png	zero2.png	zero2.png	44.png	zero2.png	50.png	2.png	32.png	36.png	24.png	UNDEFINEDnull	32.png	9
P4_C1090_S2_O13	10	169	3225	169	3	Target_Area	3057	P4_C1090_S2_O13.edf	1	1	2	p4s2	10	False	R	1	11.png	47.png	zero2.png	8.png	39.png	zero2.png	zero2.png	32.png	18.png	23.png	UNDEFINEDnull	11.png	10
