RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C7525_S1_O1	1	303	3373	840	3	Target_Area	3071	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	747	4162	12940	1	LeftSample	3416	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	287	4473	12940	1	LeftSample	4187	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	1347	5844	12940	1	LeftSample	4498	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	1133	6995	12940	1	LeftSample	5863	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	175	7575	12940	1	LeftSample	7401	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	689	8286	12940	1	LeftSample	7598	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	503	8812	12940	1	LeftSample	8310	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	274	9108	12940	1	LeftSample	8835	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	2128	11624	12940	1	LeftSample	9497	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	343	11989	12940	1	LeftSample	11647	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	289	12340	840	3	Target_Area	12052	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	209	12591	12940	1	LeftSample	12383	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	1341	14189	12940	1	LeftSample	12849	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	755	14976	12940	1	LeftSample	14222	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	248	15263	840	3	Target_Area	15016	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	749	16309	12940	1	LeftSample	15561	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	288	16664	288	2	Right_Sample	16377	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	1421	18149	12940	1	LeftSample	16729	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	369	18540	12940	1	LeftSample	18172	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	1	470	19036	12940	1	LeftSample	18566	P2_C7525_S1_O1.edf	0	8	1	P2_C7525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P2_C7525_S1_O1	2	136	3192	136	3	Target_Area	3057	P2_C7525_S1_O1.edf	1	8	1	P2_C7525	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P2_C7525_S1_O1	2	406	3646	837	1	LeftSample	3241	P2_C7525_S1_O1.edf	1	8	1	P2_C7525	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
