RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P1_C5050_S2_O10	1	193	3258	202	3	Target_Area	3066	P1_C5050_S2_O10.edf	1	4	1	1	1	False	UNDEFINEDnull	4	35.png	39.png	zero2.png	50.png	zero2.png	5.png	zero2.png	41.png	19.png	50.png	L	43.png	1
P1_C5050_S2_O10	1	239	3542	496	1	LeftSample	3304	P1_C5050_S2_O10.edf	1	4	1	1	1	False	UNDEFINEDnull	4	35.png	39.png	zero2.png	50.png	zero2.png	5.png	zero2.png	41.png	19.png	50.png	L	43.png	1
P1_C5050_S2_O10	1	45	3606	496	1	LeftSample	3562	P1_C5050_S2_O10.edf	1	4	1	1	1	False	UNDEFINEDnull	4	35.png	39.png	zero2.png	50.png	zero2.png	5.png	zero2.png	41.png	19.png	50.png	L	43.png	1
P1_C5050_S2_O10	1	212	4021	496	1	LeftSample	3810	P1_C5050_S2_O10.edf	1	4	1	1	1	False	UNDEFINEDnull	4	35.png	39.png	zero2.png	50.png	zero2.png	5.png	zero2.png	41.png	19.png	50.png	L	43.png	1
P1_C5050_S2_O10	1	9	4084	202	3	Target_Area	4075	P1_C5050_S2_O10.edf	1	4	1	1	1	False	UNDEFINEDnull	4	35.png	39.png	zero2.png	50.png	zero2.png	5.png	zero2.png	41.png	19.png	50.png	L	43.png	1
P1_C5050_S2_O10	2	130	3186	471	3	Target_Area	3057	P1_C5050_S2_O10.edf	1	9	1	1	2	False	UNDEFINEDnull	9	zero2.png	26.png	7.png	3.png	zero2.png	38.png	50.png	zero2.png	31.png	31.png	L	19.png	2
P1_C5050_S2_O10	2	386	3618	386	1	LeftSample	3233	P1_C5050_S2_O10.edf	1	9	1	1	2	False	UNDEFINEDnull	9	zero2.png	26.png	7.png	3.png	zero2.png	38.png	50.png	zero2.png	31.png	31.png	L	19.png	2
P1_C5050_S2_O10	2	341	4009	471	3	Target_Area	3668	P1_C5050_S2_O10.edf	1	9	1	1	2	False	UNDEFINEDnull	9	zero2.png	26.png	7.png	3.png	zero2.png	38.png	50.png	zero2.png	31.png	31.png	L	19.png	2
P1_C5050_S2_O10	3	174	3231	284	3	Target_Area	3058	P1_C5050_S2_O10.edf	1	2	2	1	3	False	UNDEFINEDnull	2	zero2.png	30.png	42.png	40.png	25.png	zero2.png	3.png	zero2.png	17.png	43.png	R	30.png	3
P1_C5050_S2_O10	3	242	3521	431	2	Right_Sample	3280	P1_C5050_S2_O10.edf	1	2	2	1	3	False	UNDEFINEDnull	2	zero2.png	30.png	42.png	40.png	25.png	zero2.png	3.png	zero2.png	17.png	43.png	R	30.png	3
