RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P3_C2575_S1_O5	1	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3229	1007178	0	2	1	p325751	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P3_C2575_S1_O5	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3589	1007178	0	2	1	p325751	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P3_C2575_S1_O5	1	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3824	1007178	0	2	1	p325751	1	False	R	8	zero2.png	29.png	zero2.png	46.png	47.png	41.png	zero2.png	3.png	1.png	30.png	UNDEFINED	3.png	1
P3_C2575_S1_O5	2	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3190	1019988	1	1	2	p325751	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P3_C2575_S1_O5	2	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3600	1019988	1	1	2	p325751	2	False	R	1	43.png	33.png	38.png	zero2.png	6.png	zero2.png	21.png	zero2.png	1.png	20.png	UNDEFINED	43.png	2
P3_C2575_S1_O5	3	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3134	1029757	1	8	2	p325751	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P3_C2575_S1_O5	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3454	1029757	1	8	2	p325751	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P3_C2575_S1_O5	3	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3655	1029757	1	8	2	p325751	3	False	R	8	40.png	38.png	zero2.png	zero2.png	4.png	10.png	zero2.png	27.png	43.png	23.png	UNDEFINED	27.png	3
P3_C2575_S1_O5	4	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3214	1039344	1	2	2	p325751	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P3_C2575_S1_O5	4	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3643	1039344	1	2	2	p325751	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P3_C2575_S1_O5	4	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3793	1039344	1	2	2	p325751	4	False	R	2	zero2.png	16.png	26.png	zero2.png	22.png	zero2.png	41.png	32.png	45.png	44.png	UNDEFINED	16.png	4
P3_C2575_S1_O5	5	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3256	1050082	0	2	2	p325751	5	False	L	5	9.png	46.png	18.png	zero2.png	45.png	zero2.png	27.png	zero2.png	30.png	45.png	UNDEFINED	31.png	5
