RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_SAC_END_INTEREST_AREAS	CURRENT_SAC_END_INTEREST_AREA_ID	CURRENT_SAC_END_INTEREST_AREA_LABEL	CURRENT_SAC_START_INTEREST_AREAS	CURRENT_SAC_START_INTEREST_AREA_ID	CURRENT_SAC_START_INTEREST_AREA_LABEL	CURRENT_SAC_START_TIME	TRIAL_START_TIME	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P2_C9010_S1_O7	1	[ 3]	3	Target_Area	[ 3]	3	Target_Area	3229	458820	1	6	2	P2_S1	1	False	UNDEFINED	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S1_O7	1	[ 2]	2	Right_Sample	[ 3]	3	Target_Area	3418	458820	1	6	2	P2_S1	1	False	UNDEFINED	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S1_O7	1	[ 2]	2	Right_Sample	[ 2]	2	Right_Sample	3727	458820	1	6	2	P2_S1	1	False	UNDEFINED	6	zero2.png	zero2.png	26.png	4.png	zero2.png	35.png	20.png	9.png	32.png	35.png	L	27.png	1
P2_C9010_S1_O7	2	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3201	479270	0	1	1	P2_S1	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S1_O7	2	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3608	479270	0	1	1	P2_S1	2	False	UNDEFINED	5	8.png	zero2.png	zero2.png	9.png	15.png	3.png	38.png	2.png	zero2.png	15.png	L	35.png	2
P2_C9010_S1_O7	3	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3246	491064	1	4	1	P2_S1	3	False	UNDEFINED	4	9.png	40.png	31.png	20.png	zero2.png	6.png	zero2.png	zero2.png	4.png	20.png	L	29.png	3
P2_C9010_S1_O7	4	[ 1]	1	LeftSample	[ 1]	1	LeftSample	5940	500776	1	6	1	P2_S1	4	False	UNDEFINED	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P2_C9010_S1_O7	4	[ 1]	1	LeftSample	[ 1]	1	LeftSample	6162	500776	1	6	1	P2_S1	4	False	UNDEFINED	6	zero2.png	23.png	7.png	15.png	zero2.png	20.png	33.png	zero2.png	30.png	20.png	L	9.png	4
P2_C9010_S1_O7	5	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3257	513314	1	6	1	P2_S1	5	False	UNDEFINED	6	2.png	17.png	15.png	zero2.png	32.png	31.png	41.png	zero2.png	zero2.png	31.png	L	12.png	5
P2_C9010_S1_O7	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3065	523945	1	9	1	P2_S1	6	False	UNDEFINED	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P2_C9010_S1_O7	6	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3482	523945	1	9	1	P2_S1	6	False	UNDEFINED	9	44.png	31.png	33.png	17.png	zero2.png	zero2.png	zero2.png	34.png	11.png	11.png	L	9.png	6
P2_C9010_S1_O7	7	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3089	533907	1	9	1	P2_S1	7	False	UNDEFINED	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P2_C9010_S1_O7	7	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3352	533907	1	9	1	P2_S1	7	False	UNDEFINED	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P2_C9010_S1_O7	7	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3487	533907	1	9	1	P2_S1	7	False	UNDEFINED	9	zero2.png	34.png	zero2.png	14.png	11.png	zero2.png	49.png	32.png	17.png	17.png	L	21.png	7
P2_C9010_S1_O7	8	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4349	543703	1	5	1	P2_S1	8	False	UNDEFINED	5	33.png	zero2.png	zero2.png	43.png	16.png	25.png	zero2.png	30.png	12.png	16.png	L	1.png	8
P2_C9010_S1_O7	8	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4406	543703	1	5	1	P2_S1	8	False	UNDEFINED	5	33.png	zero2.png	zero2.png	43.png	16.png	25.png	zero2.png	30.png	12.png	16.png	L	1.png	8
P2_C9010_S1_O7	9	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4378	555361	1	3	1	P2_S1	9	False	UNDEFINED	3	24.png	zero2.png	50.png	30.png	28.png	49.png	zero2.png	zero2.png	17.png	50.png	L	36.png	9
P2_C9010_S1_O7	10	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3175	566963	1	4	1	P2_S1	10	False	UNDEFINED	4	zero2.png	19.png	22.png	38.png	43.png	zero2.png	zero2.png	5.png	9.png	38.png	L	13.png	10
P2_C9010_S1_O7	11	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4445	576773	1	4	1	P2_S1	11	False	UNDEFINED	4	27.png	26.png	zero2.png	36.png	49.png	39.png	48.png	zero2.png	zero2.png	36.png	L	29.png	11
P2_C9010_S1_O7	12	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4070	587666	1	3	1	P2_S1	12	False	UNDEFINED	3	zero2.png	2.png	37.png	13.png	42.png	16.png	zero2.png	17.png	zero2.png	37.png	L	21.png	12
P2_C9010_S1_O7	12	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4226	587666	1	3	1	P2_S1	12	False	UNDEFINED	3	zero2.png	2.png	37.png	13.png	42.png	16.png	zero2.png	17.png	zero2.png	37.png	L	21.png	12
P2_C9010_S1_O7	13	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3323	598818	1	2	1	P2_S1	13	False	UNDEFINED	2	19.png	10.png	zero2.png	zero2.png	15.png	22.png	31.png	zero2.png	7.png	10.png	L	8.png	13
P2_C9010_S1_O7	13	[ 1]	1	LeftSample	[ 1]	1	LeftSample	3835	598818	1	2	1	P2_S1	13	False	UNDEFINED	2	19.png	10.png	zero2.png	zero2.png	15.png	22.png	31.png	zero2.png	7.png	10.png	L	8.png	13
P2_C9010_S1_O7	14	[ 1]	1	LeftSample	[ 3]	3	Target_Area	3331	610839	1	1	1	P2_S1	14	False	UNDEFINED	1	49.png	zero2.png	31.png	46.png	zero2.png	8.png	zero2.png	2.png	33.png	49.png	L	13.png	14
P2_C9010_S1_O7	15	[ 1]	1	LeftSample	[ 1]	1	LeftSample	4470	621359	1	1	1	P2_S1	15	False	UNDEFINED	1	30.png	zero2.png	42.png	16.png	10.png	23.png	zero2.png	zero2.png	5.png	30.png	L	25.png	15
