RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_START	DATA_FILE	ACCURACY	KEY_PRESSED	LADO	Session_Name_	Trial_Index_	Trial_Recycled_	col16	correctkey	image1	image2	image3	image4	image5	image6	image7	image8	image9	left_stimuli	lorr	right_stimuli	trial
P3_C7525_S1_O3	1	219	3283	219	3	Target_Area	3065	P3_C7525_S1_O3.edf	1	1	1	p37525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P3_C7525_S1_O3	1	396	3734	737	1	LeftSample	3339	P3_C7525_S1_O3.edf	1	1	1	p37525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P3_C7525_S1_O3	1	242	3998	737	1	LeftSample	3757	P3_C7525_S1_O3.edf	1	1	1	p37525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P3_C7525_S1_O3	1	99	4117	737	1	LeftSample	4018	P3_C7525_S1_O3.edf	1	1	1	p37525	1	False	L	1	50.png	zero2.png	zero2.png	8.png	zero2.png	5.png	2.png	1.png	9.png	50.png	UNDEFINEDnull	17.png	1
P3_C7525_S1_O3	2	129	3185	129	3	Target_Area	3057	P3_C7525_S1_O3.edf	1	8	2	p37525	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P3_C7525_S1_O3	2	302	3554	732	2	Right_Sample	3253	P3_C7525_S1_O3.edf	1	8	2	p37525	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P3_C7525_S1_O3	2	164	3746	732	2	Right_Sample	3583	P3_C7525_S1_O3.edf	1	8	2	p37525	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P3_C7525_S1_O3	2	266	4026	732	2	Right_Sample	3760	P3_C7525_S1_O3.edf	1	8	2	p37525	2	False	L	8	38.png	zero2.png	6.png	18.png	28.png	zero2.png	2.png	45.png	zero2.png	45.png	UNDEFINEDnull	20.png	2
P3_C7525_S1_O3	3	150	3205	150	3	Target_Area	3056	P3_C7525_S1_O3.edf	1	2	1	p37525	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
P3_C7525_S1_O3	3	267	3529	721	1	LeftSample	3263	P3_C7525_S1_O3.edf	1	2	1	p37525	3	False	L	2	8.png	25.png	zero2.png	41.png	1.png	5.png	zero2.png	zero2.png	23.png	25.png	UNDEFINEDnull	2.png	3
